樣區編號,樣點代號,縣市,樣區名稱,樣區樣點編號,X.67,Y.67,X.97,Y.97,X_經度(度分秒),Y_緯度(度分秒),X_經度,Y_緯度,備註,環境特徵描述
MA-H32-04,5,花蓮縣,台東2林班,MA-H32-04-05,262476,2528525,262476,2528516,"121°07'17.69""","22°51'27.22""",121.12158,22.85756,林務局2020新增,
MA-H32-04,6,花蓮縣,台東2林班,MA-H32-04-06,262253,2528569,262253,2528560,"121°07'09.84""","22°51'28.66""",121.11940,22.85796,林務局2020新增,
MA-H32-06,1,花蓮縣,台東8林班,MA-H32-06-01,253787,2519897,253787,2519888,"121°02'12.77""","22°46'46.88""",121.03688,22.77969,林務局2020新增,
MA-H32-06,2,花蓮縣,台東8林班,MA-H32-06-02,253636,2519794,253636,2519785,"121°02'07.48""","22°46'43.54""",121.03541,22.77876,林務局2020新增,
MA-H32-06,3,花蓮縣,台東8林班,MA-H32-06-03,253726,2519551,253726,2519542,"121°02'10.64""","22°46'35.62""",121.03629,22.77656,林務局2020新增,
MA-H32-06,4,花蓮縣,台東8林班,MA-H32-06-04,253678,2519382,253678,2519373,"121°02'08.95""","22°46'30.14""",121.03582,22.77504,林務局2020新增,
MA-H32-06,5,花蓮縣,台東8林班,MA-H32-06-05,253567,2519206,253567,2519197,"121°02'05.06""","22°46'24.42""",121.03474,22.77345,林務局2020新增,
MA-H32-06,6,花蓮縣,台東8林班,MA-H32-06-06,253817,2518920,253817,2518911,"121°02'13.81""","22°46'15.10""",121.03717,22.77086,林務局2020新增,
MA-H32-08,1,花蓮縣,台東30林班,MA-H32-08-01,253582,2514045,253582,2514036,"121°02'05.53""","22°43'36.62""",121.03487,22.72684,林務局2020新增,
MA-H32-08,2,花蓮縣,台東30林班,MA-H32-08-02,254065,2515928,254065,2515919,"121°02'22.49""","22°44'37.82""",121.03958,22.74384,林務局2020新增,
MA-H32-08,3,花蓮縣,台東30林班,MA-H32-08-03,254235,2516055,254235,2516046,"121°02'28.46""","22°44'41.96""",121.04124,22.74499,林務局2020新增,
MA-H32-08,4,花蓮縣,台東30林班,MA-H32-08-04,254226,2515805,254226,2515796,"121°02'28.14""","22°44'33.83""",121.04115,22.74273,林務局2020新增,
MA-H32-08,5,花蓮縣,台東30林班,MA-H32-08-05,254394,2515679,254394,2515670,"121°02'34.01""","22°44'29.72""",121.04278,22.74159,林務局2020新增,
MA-H32-08,6,花蓮縣,台東30林班,MA-H32-08-06,254179,2515138,254179,2515129,"121°02'26.48""","22°44'12.16""",121.04069,22.73671,林務局2020新增,
MA-H32-09,1,花蓮縣,台東31林班知本林道,MA-H32-09-01,249312,2512136,249312,2512127,"120°59'35.88""","22°42'34.56""",120.99330,22.70960,林務局2020新增,
MA-H32-09,2,花蓮縣,台東31林班知本林道,MA-H32-09-02,249535,2512173,249535,2512164,"120°59'43.69""","22°42'35.78""",120.99547,22.70994,林務局2020新增,
MA-H32-09,3,花蓮縣,台東31林班知本林道,MA-H32-09-03,249726,2512012,249726,2512003,"120°59'50.39""","22°42'30.53""",120.99733,22.70848,林務局2020新增,
MA-H32-09,4,花蓮縣,台東31林班知本林道,MA-H32-09-04,249891,2511629,249891,2511620,"120°59'56.18""","22°42'18.07""",120.99894,22.70502,林務局2020新增,
MA-H32-09,5,花蓮縣,台東31林班知本林道,MA-H32-09-05,250257,2511254,250257,2511245,"121°00'09.00""","22°42'05.90""",121.00250,22.70164,林務局2020新增,
MA-H32-09,6,花蓮縣,台東31林班知本林道,MA-H32-09-06,250499,2511114,250499,2511105,"121°00'17.50""","22°42'01.33""",121.00486,22.70037,林務局2020新增,
MA-H32-10,1,花蓮縣,月娘坡,MA-H32-10-01,251962,2509914,251962,2509905,"121°01'08.76""","22°41'22.31""",121.01910,22.68953,林務局2020新增,
MA-H32-10,2,花蓮縣,月娘坡,MA-H32-10-02,251783,2510060,251783,2510051,"121°01'02.46""","22°41'27.06""",121.01735,22.69085,林務局2020新增,
MA-H32-10,3,花蓮縣,月娘坡,MA-H32-10-03,251737,2509752,251737,2509743,"121°01'00.88""","22°41'17.05""",121.01691,22.68807,林務局2020新增,
MA-H32-10,4,花蓮縣,月娘坡,MA-H32-10-04,252672,2510443,252672,2510434,"121°01'33.64""","22°41'39.52""",121.02601,22.69431,林務局2020新增,
MA-H32-10,5,花蓮縣,月娘坡,MA-H32-10-05,253229,2509459,253229,2509450,"121°01'53.15""","22°41'07.51""",121.03143,22.68542,林務局2020新增,
MA-H32-10,6,花蓮縣,月娘坡,MA-H32-10-06,253131,2510248,253131,2510239,"121°01'49.69""","22°41'33.18""",121.03047,22.69255,林務局2020新增,
MA-H32-11,1,花蓮縣,19號巡邏箱,MA-H32-11-01,248324,2505886,248324,2505877,"120°59'01.28""","22°39'11.38""",120.98369,22.65316,林務局2020新增,
MA-H32-11,2,花蓮縣,19號巡邏箱,MA-H32-11-02,248480,2505718,248480,2505709,"120°59'06.76""","22°39'05.90""",120.98521,22.65164,林務局2020新增,
MA-H32-11,3,花蓮縣,19號巡邏箱,MA-H32-11-03,248468,2505395,248468,2505386,"120°59'06.32""","22°38'55.39""",120.98509,22.64872,林務局2020新增,
MA-H32-11,4,花蓮縣,19號巡邏箱,MA-H32-11-04,248633,2505556,248633,2505547,"120°59'12.12""","22°39'00.65""",120.98670,22.65018,林務局2020新增,
MA-H32-11,5,花蓮縣,19號巡邏箱,MA-H32-11-05,248644,2505260,248644,2505251,"120°59'12.52""","22°38'51.00""",120.98681,22.64750,林務局2020新增,
MA-H32-11,6,花蓮縣,19號巡邏箱,MA-H32-11-06,248714,2505049,248714,2505040,"120°59'14.96""","22°38'44.16""",120.98749,22.64560,林務局2020新增,
MA-H33-01,1,花蓮縣,龍泉,MA-H33-01-01,267876,2562444,267876,2562435,"121°10'28.52""","23°09'49.79""",121.17459,23.16383,林務局2020新增,
MA-H33-01,2,花蓮縣,龍泉,MA-H33-01-02,268122,2562564,268122,2562555,"121°10'37.16""","23°09'53.68""",121.17699,23.16491,林務局2020新增,
MA-H33-01,3,花蓮縣,龍泉,MA-H33-01-03,268310,2562743,268310,2562734,"121°10'43.79""","23°09'59.47""",121.17883,23.16652,林務局2020新增,
MA-H33-01,4,花蓮縣,龍泉,MA-H33-01-04,268388,2562963,268388,2562954,"121°10'46.56""","23°10'06.64""",121.17960,23.16851,林務局2020新增,
MA-H33-01,5,花蓮縣,龍泉,MA-H33-01-05,268610,2562872,268610,2562863,"121°10'54.34""","23°10'03.65""",121.18176,23.16768,林務局2020新增,
MA-H33-01,6,花蓮縣,龍泉,MA-H33-01-06,268909,2562747,268909,2562738,"121°11'04.85""","23°09'59.58""",121.18468,23.16655,林務局2020新增,
MA-H33-01,7,花蓮縣,龍泉,MA-H33-01-07,269157,2562599,269157,2562590,"121°11'13.56""","23°09'54.76""",121.18710,23.16521,林務局2020新增,
MA-H33-05,1,花蓮縣,新武海棗保護區,MA-H33-05-01,262006,2558724,262006,2558715,"121°07'02.03""","23°07'49.04""",121.11723,23.13029,林務局2020新增,
MA-H33-05,2,花蓮縣,新武海棗保護區,MA-H33-05-02,262063,2558918,262063,2558909,"121°07'04.04""","23°07'55.34""",121.11779,23.13204,林務局2020新增,
MA-H33-05,3,花蓮縣,新武海棗保護區,MA-H33-05-03,262085,2559221,262085,2559212,"121°07'04.84""","23°08'05.17""",121.11801,23.13477,林務局2020新增,
MA-H33-05,4,花蓮縣,新武海棗保護區,MA-H33-05-04,261291,2559676,261291,2559667,"121°06'36.94""","23°08'20.00""",121.11026,23.13889,林務局2020新增,
MA-H33-05,5,花蓮縣,新武海棗保護區,MA-H33-05-05,260670,2559625,260670,2559616,"121°06'15.08""","23°08'18.35""",121.10419,23.13843,林務局2020新增,
MA-H33-05,6,花蓮縣,新武海棗保護區,MA-H33-05-06,260377,2559943,260377,2559934,"121°06'04.79""","23°08'28.72""",121.10133,23.14131,林務局2020新增,
MA-H33-05,7,花蓮縣,新武海棗保護區,MA-H33-05-07,259909,2559962,259909,2559953,"121°05'48.34""","23°08'29.33""",121.09676,23.14148,林務局2020新增,
MA-H33-05,8,花蓮縣,新武海棗保護區,MA-H33-05-08,259430,2559885,259430,2559876,"121°05'31.49""","23°08'26.84""",121.09208,23.14079,林務局2020新增,
MA-H33-07,1,花蓮縣,武陵,MA-H33-07-01,260698,2541221,260698,2541212,"121°06'15.62""","22°58'20.03""",121.10434,22.97223,林務局2020新增,
MA-H33-07,2,花蓮縣,武陵,MA-H33-07-02,260630,2540877,260630,2540868,"121°06'13.21""","22°58'08.83""",121.10367,22.96912,林務局2020新增,
MA-H33-07,3,花蓮縣,武陵,MA-H33-07-03,260445,2540710,260445,2540701,"121°06'06.73""","22°58'03.43""",121.10187,22.96762,林務局2020新增,
MA-H33-07,4,花蓮縣,武陵,MA-H33-07-04,260111,2540790,260111,2540781,"121°05'55.00""","22°58'06.02""",121.09861,22.96834,林務局2020新增,
MA-H33-07,5,花蓮縣,武陵,MA-H33-07-05,259523,2540886,259523,2540877,"121°05'34.37""","22°58'09.16""",121.09288,22.96921,林務局2020新增,
MA-H33-07,6,花蓮縣,武陵,MA-H33-07-06,260022,2541030,260022,2541021,"121°05'51.86""","22°58'13.84""",121.09774,22.97051,林務局2020新增,
MA-H33-07,7,花蓮縣,武陵,MA-H33-07-07,259526,2541208,259526,2541199,"121°05'34.48""","22°58'19.63""",121.09291,22.97212,林務局2020新增,
MA-H33-07,8,花蓮縣,武陵,MA-H33-07-08,259324,2541254,259324,2541245,"121°05'27.38""","22°58'21.14""",121.09094,22.97254,林務局2020新增,
MA-H33-07,9,花蓮縣,武陵,MA-H33-07-09,259290,2541494,259290,2541485,"121°05'26.20""","22°58'28.92""",121.09061,22.97470,林務局2020新增,
MA-H33-08,1,花蓮縣,永康廢棄林道,MA-H33-08-01,260935,2536449,260935,2536440,"121°06'23.80""","22°55'44.87""",121.10661,22.92913,林務局2020新增,
MA-H33-08,2,花蓮縣,永康廢棄林道,MA-H33-08-02,260716,2536401,260716,2536392,"121°06'16.13""","22°55'43.32""",121.10448,22.92870,林務局2020新增,
MA-H33-08,3,花蓮縣,永康廢棄林道,MA-H33-08-03,260509,2536206,260509,2536197,"121°06'08.86""","22°55'36.98""",121.10246,22.92694,林務局2020新增,
MA-H33-08,4,花蓮縣,永康廢棄林道,MA-H33-08-04,260376,2536327,260376,2536318,"121°06'04.18""","22°55'40.94""",121.10116,22.92804,林務局2020新增,
MA-H33-08,5,花蓮縣,永康廢棄林道,MA-H33-08-05,260115,2536322,260115,2536313,"121°05'55.03""","22°55'40.76""",121.09862,22.92799,林務局2020新增,
MA-H33-08,6,花蓮縣,永康廢棄林道,MA-H33-08-06,260090,2536575,260090,2536566,"121°05'54.17""","22°55'49.01""",121.09838,22.93028,林務局2020新增,
MA-H33-08,7,花蓮縣,永康廢棄林道,MA-H33-08-07,259735,2536780,259735,2536771,"121°05'41.71""","22°55'55.67""",121.09492,22.93213,林務局2020新增,
MA-H33-10,1,花蓮縣,鹿野高臺,MA-H33-10-01,263303,2534663,263303,2534654,"121°07'46.88""","22°54'46.76""",121.12969,22.91299,林務局2020新增,
MA-H33-10,2,花蓮縣,鹿野高臺,MA-H33-10-02,263586,2534803,263586,2534794,"121°07'56.82""","22°54'51.30""",121.13245,22.91425,林務局2020新增,
MA-H33-10,3,花蓮縣,鹿野高臺,MA-H33-10-03,263429,2535097,263429,2535088,"121°07'51.31""","22°55'00.88""",121.13092,22.91691,林務局2020新增,
MA-H33-10,4,花蓮縣,鹿野高臺,MA-H33-10-04,263138,2535274,263138,2535265,"121°07'41.09""","22°55'06.64""",121.12808,22.91851,林務局2020新增,
MA-H33-10,5,花蓮縣,鹿野高臺,MA-H33-10-05,262962,2535698,262962,2535689,"121°07'34.93""","22°55'20.42""",121.12637,22.92234,林務局2020新增,
MA-H33-10,6,花蓮縣,鹿野高臺,MA-H33-10-06,262832,2535237,262832,2535228,"121°07'30.36""","22°55'05.45""",121.12510,22.91818,林務局2020新增,
MA-H33-10,7,花蓮縣,鹿野高臺,MA-H33-10-07,262619,2535038,262619,2535029,"121°07'22.87""","22°54'58.97""",121.12302,22.91638,林務局2020新增,
MA-H33-11,1,花蓮縣,鸞山松林,MA-H33-11-01,266812,2532931,266812,2532922,"121°09'49.97""","22°53'50.35""",121.16388,22.89732,林務局2020新增,
MA-H33-11,2,花蓮縣,鸞山松林,MA-H33-11-02,267256,2533513,267256,2533504,"121°10'05.56""","22°54'09.25""",121.16821,22.90257,林務局2020新增,
MA-H33-11,3,花蓮縣,鸞山松林,MA-H33-11-03,267690,2533383,267690,2533374,"121°10'20.78""","22°54'05.00""",121.17244,22.90139,林務局2020新增,
MA-H33-11,4,花蓮縣,鸞山松林,MA-H33-11-04,267914,2533401,267914,2533392,"121°10'28.63""","22°54'05.58""",121.17462,22.90155,林務局2020新增,
MA-H33-11,5,花蓮縣,鸞山松林,MA-H33-11-05,268320,2533706,268320,2533697,"121°10'42.89""","22°54'15.48""",121.17858,22.90430,林務局2020新增,
MA-H33-11,6,花蓮縣,鸞山松林,MA-H33-11-06,268426,2534150,268426,2534141,"121°10'46.63""","22°54'29.92""",121.17962,22.90831,林務局2020新增,
MA-H33-12,1,花蓮縣,寶華,MA-H33-12-01,268873,2541657,268873,2541648,"121°11'02.65""","22°58'33.96""",121.18407,22.97610,林務局2020新增,
MA-H33-12,2,花蓮縣,寶華,MA-H33-12-02,268845,2541241,268845,2541232,"121°11'01.64""","22°58'20.42""",121.18379,22.97234,林務局2020新增,
MA-H33-12,3,花蓮縣,寶華,MA-H33-12-03,269167,2541129,269167,2541120,"121°11'12.95""","22°58'16.75""",121.18693,22.97132,林務局2020新增,
MA-H33-12,4,花蓮縣,寶華,MA-H33-12-04,269524,2540725,269524,2540716,"121°11'25.48""","22°58'03.61""",121.19041,22.96767,林務局2020新增,
MA-H33-12,5,花蓮縣,寶華,MA-H33-12-05,269430,2540320,269430,2540311,"121°11'22.16""","22°57'50.47""",121.18949,22.96402,林務局2020新增,
MA-H33-12,6,花蓮縣,寶華,MA-H33-12-06,270031,2540138,270031,2540129,"121°11'43.26""","22°57'44.50""",121.19535,22.96236,林務局2020新增,
MA-H33-12,7,花蓮縣,寶華,MA-H33-12-07,269445,2539861,269445,2539852,"121°11'22.67""","22°57'35.53""",121.18963,22.95987,林務局2020新增,
MA-H33-13,1,花蓮縣,電光日出,MA-H33-13-01,269358,2547436,269358,2547427,"121°11'19.97""","23°01'41.81""",121.18888,23.02828,林務局2020新增,
MA-H33-13,2,花蓮縣,電光日出,MA-H33-13-02,268405,2547267,268405,2547258,"121°10'46.45""","23°01'36.34""",121.17957,23.02676,林務局2020新增,
MA-H33-13,3,花蓮縣,電光日出,MA-H33-13-03,268336,2546941,268336,2546932,"121°10'44.04""","23°01'25.75""",121.17890,23.02382,林務局2020新增,
MA-H33-13,4,花蓮縣,電光日出,MA-H33-13-04,268766,2547144,268766,2547135,"121°10'59.16""","23°01'32.34""",121.18310,23.02565,林務局2020新增,
MA-H33-13,5,花蓮縣,電光日出,MA-H33-13-05,268744,2546864,268744,2546855,"121°10'58.37""","23°01'23.23""",121.18288,23.02312,林務局2020新增,
MA-H33-13,6,花蓮縣,電光日出,MA-H33-13-06,269212,2547028,269212,2547019,"121°11'14.82""","23°01'28.56""",121.18745,23.02460,林務局2020新增,
MA-H33-13,7,花蓮縣,電光日出,MA-H33-13-07,269308,2546710,269308,2546701,"121°11'18.17""","23°01'18.19""",121.18838,23.02172,林務局2020新增,
MA-H33-13,8,花蓮縣,電光日出,MA-H33-13-08,269610,2546493,269610,2546484,"121°11'28.75""","23°01'11.14""",121.19132,23.01976,林務局2020新增,
MA-H33-13,9,花蓮縣,電光日出,MA-H33-13-09,269827,2546667,269827,2546658,"121°11'36.38""","23°01'16.79""",121.19344,23.02133,林務局2020新增,
MA-H33-14,1,花蓮縣,富興山棕寮,MA-H33-14-01,272625,2552710,272625,2552701,"121°13'14.99""","23°04'33.10""",121.22083,23.07586,林務局2020新增,
MA-H33-14,2,花蓮縣,富興山棕寮,MA-H33-14-02,272965,2552571,272965,2552562,"121°13'26.90""","23°04'28.60""",121.22414,23.07461,林務局2020新增,
MA-H33-14,3,花蓮縣,富興山棕寮,MA-H33-14-03,272940,2552259,272940,2552250,"121°13'26.04""","23°04'18.44""",121.22390,23.07179,林務局2020新增,
MA-H33-14,4,花蓮縣,富興山棕寮,MA-H33-14-04,273227,2552070,273227,2552061,"121°13'36.08""","23°04'12.29""",121.22669,23.07008,林務局2020新增,
MA-H33-14,5,花蓮縣,富興山棕寮,MA-H33-14-05,273528,2551837,273528,2551828,"121°13'46.67""","23°04'04.69""",121.22963,23.06797,林務局2020新增,
MA-H33-14,6,花蓮縣,富興山棕寮,MA-H33-14-06,273510,2551492,273510,2551483,"121°13'46.02""","23°03'53.46""",121.22945,23.06485,林務局2020新增,
MA-H33-14,7,花蓮縣,富興山棕寮,MA-H33-14-07,274143,2551936,274143,2551927,"121°14'08.27""","23°04'07.86""",121.23563,23.06885,林務局2020新增,
MA-H33-14,8,花蓮縣,富興山棕寮,MA-H33-14-08,274279,2551485,274279,2551476,"121°14'13.02""","23°03'53.21""",121.23695,23.06478,林務局2020新增,
MA-H34-01,1,花蓮縣,成功事業區13林班,MA-H34-01-01,279351,2540406,279351,2540397,"121°17'10.46""","22°57'52.74""",121.28624,22.96465,林務局2020新增,
MA-H34-01,2,花蓮縣,成功事業區13林班,MA-H34-01-02,279577,2540408,279577,2540399,"121°17'18.42""","22°57'52.78""",121.28845,22.96466,林務局2020新增,
MA-H34-01,3,花蓮縣,成功事業區13林班,MA-H34-01-03,279779,2540416,279779,2540407,"121°17'25.51""","22°57'53.03""",121.29042,22.96473,林務局2020新增,
MA-H34-01,4,花蓮縣,成功事業區13林班,MA-H34-01-04,279878,2540608,279878,2540599,"121°17'28.97""","22°57'59.26""",121.29138,22.96646,林務局2020新增,
MA-H34-01,5,花蓮縣,成功事業區13林班,MA-H34-01-05,280069,2540672,280069,2540663,"121°17'35.70""","22°58'01.34""",121.29325,22.96704,林務局2020新增,
MA-H34-01,6,花蓮縣,成功事業區13林班,MA-H34-01-06,280270,2540579,280270,2540570,"121°17'42.76""","22°57'58.28""",121.29521,22.96619,林務局2020新增,
MA-H34-02,1,花蓮縣,成功事業區37林班,MA-H34-02-01,282121,2545512,282121,2545503,"121°18'48.10""","23°00'38.56""",121.31336,23.01071,林務局2020新增,
MA-H34-02,2,花蓮縣,成功事業區37林班,MA-H34-02-02,282338,2545344,282338,2545335,"121°18'55.73""","23°00'33.05""",121.31548,23.00918,林務局2020新增,
MA-H34-02,3,花蓮縣,成功事業區37林班,MA-H34-02-03,282580,2545423,282580,2545414,"121°19'04.22""","23°00'35.60""",121.31784,23.00989,林務局2020新增,
MA-H34-02,4,花蓮縣,成功事業區37林班,MA-H34-02-04,282717,2545655,282717,2545646,"121°19'09.05""","23°00'43.16""",121.31918,23.01199,林務局2020新增,
MA-H34-02,5,花蓮縣,成功事業區37林班,MA-H34-02-05,282893,2545792,282893,2545783,"121°19'15.24""","23°00'47.59""",121.32090,23.01322,林務局2020新增,
MA-H34-02,6,花蓮縣,成功事業區37林班,MA-H34-02-06,282794,2546018,282794,2546009,"121°19'11.78""","23°00'54.94""",121.31994,23.01526,林務局2020新增,
MA-H34-03,1,花蓮縣,成功事業區28林班,MA-H34-03-01,275238,2549189,275238,2549180,"121°14'46.57""","23°02'38.51""",121.24627,23.04403,林務局2020新增,
MA-H34-03,2,花蓮縣,成功事業區28林班,MA-H34-03-02,275193,2549491,275193,2549482,"121°14'45.02""","23°02'48.34""",121.24584,23.04676,林務局2020新增,
MA-H34-03,3,花蓮縣,成功事業區28林班,MA-H34-03-03,275294,2549762,275294,2549753,"121°14'48.59""","23°02'57.12""",121.24683,23.04920,林務局2020新增,
MA-H34-03,4,花蓮縣,成功事業區28林班,MA-H34-03-04,275442,2549981,275442,2549972,"121°14'53.81""","23°03'04.25""",121.24828,23.05118,林務局2020新增,
MA-H34-03,5,花蓮縣,成功事業區28林班,MA-H34-03-05,275645,2550101,275645,2550092,"121°15'00.94""","23°03'08.14""",121.25026,23.05226,林務局2020新增,
MA-H34-03,6,花蓮縣,成功事業區28林班,MA-H34-03-06,275520,2550335,275520,2550326,"121°14'56.58""","23°03'15.77""",121.24905,23.05438,林務局2020新增,
MA-H34-04,1,花蓮縣,成功事業區30林班,MA-H34-04-01,279195,2550602,279195,2550593,"121°17'05.68""","23°03'24.23""",121.28491,23.05673,林務局2020新增,
MA-H34-04,2,花蓮縣,成功事業區30林班,MA-H34-04-02,279042,2550779,279042,2550770,"121°17'00.31""","23°03'29.99""",121.28342,23.05833,林務局2020新增,
MA-H34-04,3,花蓮縣,成功事業區30林班,MA-H34-04-03,278764,2550923,278764,2550914,"121°16'50.56""","23°03'34.67""",121.28071,23.05963,林務局2020新增,
MA-H34-04,4,花蓮縣,成功事業區30林班,MA-H34-04-04,278510,2551126,278510,2551117,"121°16'41.66""","23°03'41.29""",121.27824,23.06147,林務局2020新增,
MA-H34-04,5,花蓮縣,成功事業區30林班,MA-H34-04-05,278472,2551379,278472,2551370,"121°16'40.33""","23°03'49.54""",121.27787,23.06376,林務局2020新增,
MA-H34-04,6,花蓮縣,成功事業區30林班,MA-H34-04-06,278272,2551500,278272,2551491,"121°16'33.31""","23°03'53.46""",121.27592,23.06485,林務局2020新增,
MA-H34-05,1,花蓮縣,成功事業區32林班,MA-H34-05-01,277405,2555167,277405,2555158,"121°16'03.11""","23°05'52.73""",121.26753,23.09798,林務局2020新增,
MA-H34-05,2,花蓮縣,成功事業區32林班,MA-H34-05-02,277593,2555319,277593,2555310,"121°16'09.70""","23°05'57.66""",121.26936,23.09935,林務局2020新增,
MA-H34-05,3,花蓮縣,成功事業區32林班,MA-H34-05-03,277917,2555167,277917,2555158,"121°16'21.07""","23°05'52.69""",121.27252,23.09797,林務局2020新增,
MA-H34-05,4,花蓮縣,成功事業區32林班,MA-H34-05-04,278132,2555328,278132,2555319,"121°16'28.67""","23°05'57.91""",121.27463,23.09942,林務局2020新增,
MA-H34-05,5,花蓮縣,成功事業區32林班,MA-H34-05-05,278305,2555467,278305,2555458,"121°16'34.75""","23°06'02.41""",121.27632,23.10067,林務局2020新增,
MA-H34-05,6,花蓮縣,成功事業區32林班,MA-H34-05-06,278505,2555600,278505,2555591,"121°16'41.77""","23°06'06.73""",121.27827,23.10187,林務局2020新增,
MA-H34-06,1,花蓮縣,成功事業區40林班,MA-H34-06-01,284907,2558185,284907,2558176,"121°20'26.99""","23°07'30.32""",121.34083,23.12509,林務局2020新增,
MA-H34-06,2,花蓮縣,成功事業區40林班,MA-H34-06-02,285137,2558308,285137,2558299,"121°20'35.09""","23°07'34.32""",121.34308,23.12620,林務局2020新增,
MA-H34-06,3,花蓮縣,成功事業區40林班,MA-H34-06-03,285360,2558196,285360,2558187,"121°20'42.90""","23°07'30.65""",121.34525,23.12518,林務局2020新增,
MA-H34-06,4,花蓮縣,成功事業區40林班,MA-H34-06-04,285525,2558372,285525,2558363,"121°20'48.73""","23°07'36.37""",121.34687,23.12677,林務局2020新增,
MA-H34-06,5,花蓮縣,成功事業區40林班,MA-H34-06-05,285752,2558478,285752,2558469,"121°20'56.72""","23°07'39.79""",121.34909,23.12772,林務局2020新增,
MA-H34-06,6,花蓮縣,成功事業區40林班,MA-H34-06-06,285975,2558463,285975,2558454,"121°21'04.54""","23°07'39.29""",121.35126,23.12758,林務局2020新增,
MA-H34-07,1,花蓮縣,成功事業區41林班,MA-H34-07-01,286585,2560437,286585,2560428,"121°21'26.17""","23°08'43.40""",121.35727,23.14539,林務局2020新增,
MA-H34-07,2,花蓮縣,成功事業區41林班,MA-H34-07-02,286761,2560583,286761,2560574,"121°21'32.36""","23°08'48.16""",121.35899,23.14671,林務局2020新增,
MA-H34-07,3,花蓮縣,成功事業區41林班,MA-H34-07-03,286793,2560805,286793,2560796,"121°21'33.52""","23°08'55.36""",121.35931,23.14871,林務局2020新增,
MA-H34-07,4,花蓮縣,成功事業區41林班,MA-H34-07-04,287026,2560372,287026,2560363,"121°21'41.65""","23°08'41.28""",121.36157,23.14480,林務局2020新增,
MA-H34-07,5,花蓮縣,成功事業區41林班,MA-H34-07-05,287328,2560243,287328,2560234,"121°21'52.27""","23°08'37.07""",121.36452,23.14363,林務局2020新增,
MA-H34-07,6,花蓮縣,成功事業區41林班,MA-H34-07-06,287602,2559976,287602,2559967,"121°22'01.88""","23°08'28.36""",121.36719,23.14121,林務局2020新增,
MA-H34-08,1,花蓮縣,成功事業區47林班,MA-H34-08-01,287832,2570554,287832,2570545,"121°22'10.88""","23°14'12.23""",121.36969,23.23673,林務局2020新增,
MA-H34-08,2,花蓮縣,成功事業區47林班,MA-H34-08-02,288352,2570420,288352,2570411,"121°22'29.17""","23°14'07.80""",121.37477,23.23550,林務局2020新增,
MA-H34-08,3,花蓮縣,成功事業區47林班,MA-H34-08-03,288568,2569861,288568,2569852,"121°22'36.73""","23°13'49.62""",121.37687,23.23045,林務局2020新增,
MA-H34-08,4,花蓮縣,成功事業區47林班,MA-H34-08-04,289145,2569557,289145,2569548,"121°22'57.00""","23°13'39.68""",121.38250,23.22769,林務局2020新增,
MA-H34-08,5,花蓮縣,成功事業區47林班,MA-H34-08-05,288724,2569221,288724,2569212,"121°22'42.17""","23°13'28.81""",121.37838,23.22467,林務局2020新增,
MA-H34-08,6,花蓮縣,成功事業區47林班,MA-H34-08-06,289364,2568909,289364,2568900,"121°23'04.63""","23°13'18.59""",121.38462,23.22183,林務局2020新增,
MA-H34-09,1,花蓮縣,成功事業區49林班,MA-H34-09-01,289112,2573009,289112,2573000,"121°22'56.17""","23°15'31.93""",121.38227,23.25887,林務局2020新增,
MA-H34-09,2,花蓮縣,成功事業區49林班,MA-H34-09-02,289270,2572794,289270,2572785,"121°23'01.68""","23°15'24.91""",121.38380,23.25692,林務局2020新增,
MA-H34-09,3,花蓮縣,成功事業區49林班,MA-H34-09-03,289395,2572530,289395,2572521,"121°23'06.07""","23°15'16.31""",121.38502,23.25453,林務局2020新增,
MA-H34-09,4,花蓮縣,成功事業區49林班,MA-H34-09-04,289644,2572472,289644,2572463,"121°23'14.82""","23°15'14.40""",121.38745,23.25400,林務局2020新增,
MA-H34-09,5,花蓮縣,成功事業區49林班,MA-H34-09-05,289861,2572441,289861,2572432,"121°23'22.45""","23°15'13.39""",121.38957,23.25372,林務局2020新增,
MA-H34-09,6,花蓮縣,成功事業區49林班,MA-H34-09-06,290105,2572364,290105,2572355,"121°23'31.02""","23°15'10.87""",121.39195,23.25302,林務局2020新增,
MA-H34-10,1,花蓮縣,成功事業區52林班,MA-H34-10-01,292867,2580744,292867,2580735,"121°25'09.05""","23°19'43.03""",121.41918,23.32862,林務局2020新增,
MA-H34-10,2,花蓮縣,成功事業區52林班,MA-H34-10-02,293075,2580579,293075,2580570,"121°25'16.36""","23°19'37.63""",121.42121,23.32712,林務局2020新增,
MA-H34-10,3,花蓮縣,成功事業區52林班,MA-H34-10-03,293341,2580631,293341,2580622,"121°25'25.75""","23°19'39.32""",121.42382,23.32759,林務局2020新增,
MA-H34-10,4,花蓮縣,成功事業區52林班,MA-H34-10-04,293562,2580568,293562,2580559,"121°25'33.49""","23°19'37.24""",121.42597,23.32701,林務局2020新增,
MA-H34-10,5,花蓮縣,成功事業區52林班,MA-H34-10-05,293793,2580635,293793,2580626,"121°25'41.66""","23°19'39.40""",121.42824,23.32761,林務局2020新增,
MA-H34-10,6,花蓮縣,成功事業區52林班,MA-H34-10-06,294051,2580803,294051,2580794,"121°25'50.74""","23°19'44.83""",121.43076,23.32912,林務局2020新增,
